timestamp,device_id,topic,value
01-09-2016 15:47,C8:93:46:41:DA:37,OUTPUT_VOLT,2026
01-09-2016 15:47,C8:93:46:41:DA:37,CHRG_CURRENT,35
01-09-2016 15:47,C8:93:46:41:DA:37,DISCHRG_CURRENT,0
01-09-2016 15:47,C8:93:46:41:DA:37,SWITCH_STATE,0
01-09-2016 15:49,C8:93:46:41:DA:37,BATT_VOLT,1362
01-09-2016 15:49,C8:93:46:41:DA:37,GRID_VOLT,2182
01-09-2016 15:49,C8:93:46:41:DA:37,OUTPUT_VOLT,2319
01-09-2016 15:49,C8:93:46:41:DA:37,CHRG_CURRENT,35
01-09-2016 15:50,C8:93:46:41:DA:37,DISCHRG_CURRENT,0
01-09-2016 15:50,C8:93:46:41:DA:37,SWITCH_STATE,0
01-09-2016 15:52,C8:93:46:41:DA:37,BATT_VOLT,1362
01-09-2016 15:52,C8:93:46:41:DA:37,GRID_VOLT,2221
01-09-2016 15:52,C8:93:46:41:DA:37,OUTPUT_VOLT,2183
01-09-2016 15:52,C8:93:46:41:DA:37,CHRG_CURRENT,35
01-09-2016 15:52,C8:93:46:41:DA:37,DISCHRG_CURRENT,0
01-09-2016 15:52,C8:93:46:41:DA:37,SWITCH_STATE,0
01-09-2016 15:54,C8:93:46:41:DA:37,BATT_VOLT,1362
01-09-2016 15:54,C8:93:46:41:DA:37,GRID_VOLT,2197
01-09-2016 15:54,C8:93:46:41:DA:37,OUTPUT_VOLT,2394
01-09-2016 15:54,C8:93:46:41:DA:37,CHRG_CURRENT,35
01-09-2016 15:54,C8:93:46:41:DA:37,DISCHRG_CURRENT,0
01-09-2016 15:54,C8:93:46:41:DA:37,SWITCH_STATE,0
01-09-2016 15:56,C8:93:46:41:DA:37,BATT_VOLT,1364
01-09-2016 15:56,C8:93:46:41:DA:37,GRID_VOLT,2215
01-09-2016 15:56,C8:93:46:41:DA:37,OUTPUT_VOLT,2394
01-09-2016 15:56,C8:93:46:41:DA:37,CHRG_CURRENT,35
01-09-2016 15:56,C8:93:46:41:DA:37,DISCHRG_CURRENT,0
01-09-2016 15:56,C8:93:46:41:DA:37,SWITCH_STATE,0
01-09-2016 15:58,C8:93:46:41:DA:37,BATT_VOLT,1354
01-09-2016 15:58,C8:93:46:41:DA:37,GRID_VOLT,2226
01-09-2016 15:58,C8:93:46:41:DA:37,OUTPUT_VOLT,2346
01-09-2016 15:58,C8:93:46:41:DA:37,CHRG_CURRENT,35
01-09-2016 15:58,C8:93:46:41:DA:37,DISCHRG_CURRENT,0
01-09-2016 15:58,C8:93:46:41:DA:37,SWITCH_STATE,0
01-09-2016 16:00,C8:93:46:41:DA:37,BATT_VOLT,1367
01-09-2016 16:00,C8:93:46:41:DA:37,GRID_VOLT,2182
01-09-2016 16:00,C8:93:46:41:DA:37,OUTPUT_VOLT,2398
01-09-2016 16:00,C8:93:46:41:DA:37,CHRG_CURRENT,35
01-09-2016 16:01,C8:93:46:41:DA:37,DISCHRG_CURRENT,0
01-09-2016 16:01,C8:93:46:41:DA:37,SWITCH_STATE,0
01-09-2016 16:03,C8:93:46:41:DA:37,BATT_VOLT,1361
01-09-2016 16:03,C8:93:46:41:DA:37,GRID_VOLT,2189
01-09-2016 16:03,C8:93:46:41:DA:37,OUTPUT_VOLT,2033
01-09-2016 16:03,C8:93:46:41:DA:37,CHRG_CURRENT,35
01-09-2016 16:03,C8:93:46:41:DA:37,DISCHRG_CURRENT,0
01-09-2016 16:03,C8:93:46:41:DA:37,SWITCH_STATE,0
01-09-2016 16:05,C8:93:46:41:DA:37,BATT_VOLT,1362
01-09-2016 16:05,C8:93:46:41:DA:37,GRID_VOLT,2410
01-09-2016 16:05,C8:93:46:41:DA:37,OUTPUT_VOLT,2030
01-09-2016 16:05,C8:93:46:41:DA:37,CHRG_CURRENT,35
01-09-2016 16:05,C8:93:46:41:DA:37,DISCHRG_CURRENT,0
01-09-2016 16:05,C8:93:46:41:DA:37,SWITCH_STATE,0
01-09-2016 16:07,C8:93:46:41:DA:37,BATT_VOLT,1362
01-09-2016 16:07,C8:93:46:41:DA:37,GRID_VOLT,2418
01-09-2016 16:07,C8:93:46:41:DA:37,OUTPUT_VOLT,2040
01-09-2016 16:07,C8:93:46:41:DA:37,CHRG_CURRENT,35
01-09-2016 16:07,C8:93:46:41:DA:37,DISCHRG_CURRENT,0
01-09-2016 16:07,C8:93:46:41:DA:37,SWITCH_STATE,0
01-09-2016 16:09,C8:93:46:41:DA:37,BATT_VOLT,1362
01-09-2016 16:09,C8:93:46:41:DA:37,GRID_VOLT,2411
01-09-2016 16:09,C8:93:46:41:DA:37,OUTPUT_VOLT,2364
01-09-2016 16:09,C8:93:46:41:DA:37,CHRG_CURRENT,35
01-09-2016 16:09,C8:93:46:41:DA:37,DISCHRG_CURRENT,0
01-09-2016 16:09,C8:93:46:41:DA:37,SWITCH_STATE,0
01-09-2016 16:11,C8:93:46:41:DA:37,BATT_VOLT,1363
01-09-2016 16:11,C8:93:46:41:DA:37,GRID_VOLT,2358
01-09-2016 16:11,C8:93:46:41:DA:37,OUTPUT_VOLT,1974
01-09-2016 16:11,C8:93:46:41:DA:37,CHRG_CURRENT,35
01-09-2016 16:12,C8:93:46:41:DA:37,DISCHRG_CURRENT,0
01-09-2016 16:12,C8:93:46:41:DA:37,SWITCH_STATE,0
01-09-2016 16:14,C8:93:46:41:DA:37,BATT_VOLT,1363
01-09-2016 16:14,C8:93:46:41:DA:37,GRID_VOLT,2305
01-09-2016 16:14,C8:93:46:41:DA:37,OUTPUT_VOLT,2007
01-09-2016 16:14,C8:93:46:41:DA:37,CHRG_CURRENT,35
01-09-2016 16:14,C8:93:46:41:DA:37,DISCHRG_CURRENT,0
01-09-2016 16:14,C8:93:46:41:DA:37,SWITCH_STATE,0
01-09-2016 16:16,C8:93:46:41:DA:37,BATT_VOLT,1363
01-09-2016 16:16,C8:93:46:41:DA:37,GRID_VOLT,2334
01-09-2016 16:16,C8:93:46:41:DA:37,OUTPUT_VOLT,2022
01-09-2016 16:16,C8:93:46:41:DA:37,CHRG_CURRENT,35
01-09-2016 16:16,C8:93:46:41:DA:37,DISCHRG_CURRENT,0
01-09-2016 16:16,C8:93:46:41:DA:37,SWITCH_STATE,0
01-09-2016 16:18,C8:93:46:41:DA:37,BATT_VOLT,1362
01-09-2016 16:18,C8:93:46:41:DA:37,GRID_VOLT,2028
01-09-2016 16:18,C8:93:46:41:DA:37,OUTPUT_VOLT,2159
